 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT    MDIR  MSPEED  GUST_DIR  GUST_SPEED  GUST_TIME
 794801    WIND    ESAWWIND    1998       9      30       200       1      60      14        40          26        127
 794801    WIND    ESAWWIND    1998       9      30       300       1      60      15        70          26        218
 794801    WIND    ESAWWIND    1998       9      30       400       1      50      18        60          34        344
 794801    WIND    ESAWWIND    1998       9      30       500       1      50      22        40          36        407
 794801    WIND    ESAWWIND    1998       9      30       600       1      50      20        40          35        508
 794801    WIND    ESAWWIND    1998       9      30       700       1      50      21        40          34        643
 794801    WIND    ESAWWIND    1998       9      30       900       1      50      17        40          33        751
 794801    WIND    ESAWWIND    1998       9      30      1000       1      60      14        40          29        906
 794801    WIND    ESAWWIND    1998       9      30      1100       1      70      10        60          23        957
 794801    WIND    ESAWWIND    1998       9      30      1200       1      60       9        60          18       1127
 794801    WIND    ESAWWIND    1998       9      30      1300       1      60      10        60          18       1216
 794801    WIND    ESAWWIND    1998       9      30      1400       1      50      10        60          17       1256
 794801    WIND    ESAWWIND    1998       9      30      1500       1      60       8        70          18       1358
 794801    WIND    ESAWWIND    1998       9      30      1600       1      30       6        50          18       1454
 794801    WIND    ESAWWIND    1998       9      30      1800       1      30       8        50          16       1716
